SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
15,17:05:03,2024-05-30,darkfl_hainich,rebeccatest,,frex,007,035,0.175534,2.915617,0.165566,1.483583,1.856905,1.829453,2.719222,0.862318,18.569021,18.847664,27.600224,0.298530,1.800000,PSF-01225_20240530170503_4a7,117.912056,485.365387,0.757065,0.000000,0.000000,0.000000,0.5,0.80,0.186034,1.000000,63.62,62.68,23.57,22.40,22.40,98.52,156.0,132.8,14.8,1,4.034,17:04:37,2024-05-30,0.43,1,0.006,0.001,0.001,-0.217,0.042,0.179,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455157,2.441748,1.660008,0.886081,0.288746,-0.012332,0.308756,0.107686,117.912056,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530170503_4a7,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
16,17:07:20,2024-05-30,darkfl_hainich,rebeccatest,,frex,008,035,0.012583,2.913606,0.012529,0.124919,1.833261,1.830946,2.792412,0.959151,18.585733,18.609240,28.345474,0.298530,1.800000,PSF-01225_20240530170720_7fd,133.499268,642.218445,0.792128,0.000000,0.000000,0.000000,0.5,0.80,0.194490,1.000000,62.57,62.49,23.64,22.84,22.84,98.51,155.7,137.7,11.5,1,4.024,17:04:37,2024-05-30,0.43,1,-0.001,0.000,0.005,0.063,0.071,0.481,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454913,2.440453,1.657914,0.898250,0.287993,-0.008068,0.320727,0.107686,133.499268,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530170720_7fd,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
17,17:14:45,2024-05-30,darkfl_hainich,rebeccatest,,fasy,001,040,0.040848,2.916957,0.040284,0.409929,1.833741,1.826162,2.812638,0.978897,18.535809,18.612738,28.548683,0.298530,1.800000,PSF-01225_20240530171445_235,136.021255,615.232605,0.778911,0.000000,0.000000,0.000000,0.5,0.80,0.188090,1.000000,62.16,61.90,23.75,22.96,22.96,98.52,156.1,128.8,17.5,1,4.021,17:04:37,2024-05-30,0.43,1,-0.002,-0.001,-0.002,-0.175,0.191,0.234,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454193,2.439942,1.661408,0.876143,0.286701,-0.008006,0.358213,0.107679,136.021255,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530171445_235,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
18,17:16:34,2024-05-30,darkfl_hainich,rebeccatest,,fasy,002,040,0.035059,2.916893,0.034643,0.342109,1.855349,1.849025,2.805279,0.949930,18.767441,18.831631,28.473339,0.298530,1.800000,PSF-01225_20240530171634_fc6,141.237259,457.604156,0.691355,0.000000,0.000000,0.000000,0.5,0.80,0.166948,1.000000,62.73,62.51,23.79,22.92,22.92,98.52,156.1,132.8,14.9,1,4.016,17:16:23,2024-05-30,0.48,1,0.003,-0.001,-9999.000,0.004,-0.111,-9999.000,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454921,2.440565,1.661342,0.886004,0.286197,-0.009018,0.366942,0.107679,141.237259,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530171634_fc6,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
19,17:18:52,2024-05-30,darkfl_hainich,rebeccatest,,fasy,003,040,0.017739,2.914034,0.017632,0.178886,1.852219,1.848904,2.828029,0.975810,18.766840,18.800480,28.705196,0.298530,1.800000,PSF-01225_20240530171852_10d,120.589973,544.264526,0.778435,0.000000,0.000000,0.000000,0.5,0.80,0.187976,1.000000,62.39,62.28,23.85,23.05,23.05,98.52,155.8,140.8,9.6,1,4.016,17:16:23,2024-05-30,0.48,1,-0.000,0.000,-0.004,0.053,-0.046,-0.088,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454630,2.440146,1.658359,0.905795,0.285495,-0.008196,0.377722,0.107679,120.589973,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530171852_10d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
20,17:19:55,2024-05-30,darkfl_hainich,rebeccatest,,fasy,004,040,0.033543,2.916974,0.033162,0.332473,1.850225,1.844079,2.814608,0.964383,18.717098,18.779480,28.567816,0.298530,1.800000,PSF-01225_20240530171955_e64,125.772713,563.903687,0.776961,0.000000,0.000000,0.000000,0.5,0.80,0.183844,1.000000,62.28,62.08,23.86,22.97,22.97,98.52,156.1,136.2,12.8,1,4.014,17:16:23,2024-05-30,0.48,1,-0.001,0.000,-0.003,-0.274,-0.163,-0.018,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454388,2.440017,1.661426,0.894307,0.285382,-0.009217,0.382567,0.107670,125.772713,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530171955_e64,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
21,17:21:41,2024-05-30,darkfl_hainich,rebeccatest,,frex,005,040,0.101377,2.915274,0.097970,0.963069,1.875796,1.857973,2.821237,0.945441,18.857790,19.038685,28.634588,0.298530,1.800000,PSF-01225_20240530172141_3eb,108.699203,308.147552,0.647250,0.000000,0.000000,0.000000,0.5,0.80,0.155642,1.000000,63.05,62.45,23.89,23.01,23.01,98.53,155.9,144.8,7.1,1,4.011,17:16:23,2024-05-30,0.48,1,-0.001,0.000,-0.007,0.230,0.080,0.190,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454835,2.440946,1.659650,0.915921,0.285097,-0.009062,0.390637,0.107677,108.699203,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530172141_3eb,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
22,17:24:05,2024-05-30,darkfl_hainich,rebeccatest,,frex,006,040,0.281002,2.917864,0.256318,2.300381,1.894067,1.851593,2.757385,0.863317,18.794085,19.225206,27.988071,0.298530,1.800000,PSF-01225_20240530172405_bed,150.001648,329.929962,0.545353,0.000000,0.000000,0.000000,0.5,0.80,0.133789,1.000000,63.51,62.09,23.93,22.63,22.63,98.52,156.2,136.3,12.7,1,4.008,17:16:23,2024-05-30,0.48,1,-0.007,-0.001,-0.006,-0.042,0.681,1.232,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454394,2.441505,1.662359,0.894764,0.284650,-0.013861,0.401447,0.107685,150.001648,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530172405_bed,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
23,17:25:11,2024-05-30,darkfl_hainich,rebeccatest,,frex,007,040,0.299198,2.913886,0.271337,2.406457,1.898575,1.854005,2.751738,0.853162,18.818083,19.270475,27.930042,0.298530,1.800000,PSF-01225_20240530172511_27c,128.574020,501.055969,0.743394,0.000000,0.000000,0.000000,0.5,0.80,0.180718,1.000000,63.62,62.13,23.94,22.60,22.60,98.52,155.7,144.1,7.5,1,4.007,17:16:23,2024-05-30,0.48,1,-0.003,-0.000,-0.002,-0.036,0.183,0.106,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454441,2.441636,1.658205,0.914100,0.284526,-0.014376,0.406280,0.107681,128.574020,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530172511_27c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
24,17:26:23,2024-05-30,darkfl_hainich,rebeccatest,,frex,007,040,0.162574,2.913704,0.153983,1.386726,1.898772,1.873084,2.765040,0.866268,19.011692,19.272421,28.064987,0.298530,1.800000,PSF-01225_20240530172623_a0b,125.833511,474.104034,0.734587,0.000000,0.000000,0.000000,0.5,0.80,0.176346,1.000000,63.56,62.70,23.96,22.68,22.68,98.52,155.7,147.3,5.4,1,4.005,17:16:23,2024-05-30,0.48,1,0.002,-0.000,-9999.000,0.053,-0.149,-9999.000,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455126,2.441556,1.658016,0.922363,0.284318,-0.013678,0.411507,0.107676,125.833511,0.000207,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530172623_a0b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
25,17:27:35,2024-05-30,darkfl_hainich,rebeccatest,,frex,007,040,0.164158,2.914793,0.155406,1.473571,1.901022,1.873748,2.812929,0.911907,19.017319,19.294134,28.549391,0.298530,1.800000,PSF-01225_20240530172735_aed,128.909470,462.808716,0.721463,0.000000,0.000000,0.000000,0.5,0.80,0.173780,1.000000,63.43,62.52,24.01,22.96,22.96,98.53,155.9,146.3,6.1,1,4.004,17:27:07,2024-05-30,0.42,1,-0.003,0.000,0.001,-0.105,-0.016,0.128,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454903,2.441455,1.659149,0.919669,0.283710,-0.011046,0.416747,0.107677,128.909470,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530172735_aed,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
26,17:28:30,2024-05-30,darkfl_hainich,rebeccatest,,frex,008,040,0.020786,2.916725,0.020639,0.217088,1.873284,1.869271,2.884667,1.011383,18.971060,19.011789,29.276224,0.298530,1.800000,PSF-01225_20240530172830_df9,140.465134,562.517883,0.750292,0.000000,0.000000,0.000000,0.5,0.80,0.181635,1.000000,62.43,62.29,24.03,23.38,23.38,98.53,156.1,149.5,4.2,1,4.003,17:27:07,2024-05-30,0.42,1,-0.000,0.001,-0.002,0.110,0.124,0.280,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454625,2.440228,1.661166,0.927911,0.283471,-0.006485,0.420573,0.107680,140.465134,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530172830_df9,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
27,17:28:57,2024-05-30,darkfl_hainich,rebeccatest,,frex,008,040,0.008779,2.916713,0.008752,0.091574,1.875906,1.874213,2.881929,1.006023,19.021797,19.038979,29.249331,0.298530,1.800000,PSF-01225_20240530172857_81d,136.902802,511.655701,0.732432,0.000000,0.000000,0.000000,0.5,0.80,0.182205,1.000000,62.49,62.43,24.04,23.36,23.36,98.53,156.1,145.7,6.6,1,4.000,17:27:07,2024-05-30,0.42,1,0.001,-0.001,0.004,-0.130,-0.145,-0.315,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454787,2.440299,1.661153,0.918245,0.283384,-0.006756,0.422455,0.107691,136.902802,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530172857_81d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
28,17:31:50,2024-05-30,darkfl_hainich,rebeccatest,,fasy,001,045,0.267775,2.914644,0.245244,2.381788,1.912886,1.868802,2.846664,0.933778,18.967318,19.414742,28.892076,0.298530,1.800000,PSF-01225_20240530173150_71e,138.320801,362.783447,0.618724,0.000000,0.000000,0.000000,0.5,0.80,0.151789,1.000000,63.58,62.11,24.08,23.16,23.16,98.53,155.8,136.4,12.5,1,3.997,17:27:07,2024-05-30,0.42,1,-0.002,-0.001,-0.007,-0.261,-0.130,0.053,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454398,2.441621,1.658993,0.894904,0.282966,-0.009543,0.434672,0.107685,138.320801,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530173150_71e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
29,17:32:37,2024-05-30,darkfl_hainich,rebeccatest,,fasy,002,045,0.043112,2.912625,0.042483,0.381635,1.884703,1.877626,2.748996,0.864293,19.056484,19.128309,27.900232,0.298530,1.800000,PSF-01225_20240530173237_122,133.572571,296.635162,0.549708,0.000000,0.000000,0.000000,0.5,0.80,0.133744,1.000000,62.62,62.39,24.08,22.58,22.58,98.53,155.6,147.0,5.5,1,3.996,17:27:07,2024-05-30,0.42,1,-0.000,-0.000,-9999.000,-0.041,0.122,-9999.000,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454733,2.440461,1.656896,0.921523,0.282920,-0.016216,0.437877,0.107682,133.572571,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530173237_122,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
30,17:33:48,2024-05-30,darkfl_hainich,rebeccatest,,fasy,003,045,0.027049,2.915938,0.026801,0.246394,1.878767,1.874210,2.763314,0.884547,19.020943,19.067198,28.044271,0.298530,1.800000,PSF-01225_20240530173348_cc3,143.143417,383.146759,0.626401,0.000000,0.000000,0.000000,0.5,0.80,0.150248,1.000000,62.38,62.22,24.09,22.67,22.67,98.53,156.0,150.2,3.7,1,3.996,17:27:07,2024-05-30,0.42,1,-0.000,-0.000,-0.003,-0.085,0.235,-0.044,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454533,2.440157,1.660344,0.929693,0.282766,-0.015393,0.442705,0.107676,143.143417,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530173348_cc3,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
31,17:35:18,2024-05-30,darkfl_hainich,rebeccatest,,fasy,004,045,0.127866,2.916694,0.122496,1.190887,1.896470,1.874458,2.831424,0.934954,19.023371,19.246759,28.735355,0.298530,1.800000,PSF-01225_20240530173518_133,139.856812,381.389008,0.633296,0.000000,0.000000,0.000000,0.5,0.80,0.154082,1.000000,62.90,62.17,24.11,23.07,23.07,98.53,156.1,131.5,15.7,1,3.994,17:27:07,2024-05-30,0.42,1,-0.001,0.000,-0.003,-0.221,0.087,0.096,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454468,2.440797,1.661133,0.882884,0.282585,-0.010960,0.448905,0.107682,139.856812,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530173518_133,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
32,17:36:13,2024-05-30,darkfl_hainich,rebeccatest,,frex,005,045,0.219501,2.916698,0.204138,1.929675,1.915103,1.879445,2.824083,0.908980,19.074947,19.436848,28.662308,0.298530,1.800000,PSF-01225_20240530173613_d9a,130.721573,194.801331,0.328949,0.000000,0.000000,0.000000,0.5,0.80,0.080300,1.000000,63.48,62.30,24.12,23.03,23.03,98.53,156.1,141.0,9.6,1,3.992,17:27:07,2024-05-30,0.42,1,-0.005,-0.000,-0.004,-0.249,0.147,0.099,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454615,2.441495,1.661138,0.906443,0.282457,-0.011586,0.452536,0.107683,130.721573,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530173613_d9a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
33,17:37:47,2024-05-30,darkfl_hainich,rebeccatest,,frex,006,045,0.416056,2.915223,0.364093,2.913507,1.934138,1.880248,2.704031,0.769893,19.082903,19.629841,27.443590,0.298530,1.800000,PSF-01225_20240530173747_ec2,134.591095,275.405273,0.511298,0.000000,0.000000,0.000000,0.5,0.80,0.125745,1.000000,64.01,62.23,24.15,22.31,22.31,98.53,155.9,143.1,8.2,1,3.989,17:27:07,2024-05-30,0.42,1,0.000,0.001,0.003,0.010,-0.035,0.057,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454526,2.442137,1.659597,0.911598,0.282164,-0.020101,0.458837,0.107686,134.591095,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530173747_ec2,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
34,17:40:00,2024-05-30,darkfl_hainich,rebeccatest,,frex,007,045,0.214365,2.915001,0.199681,1.895150,1.919389,1.884324,2.831960,0.912571,19.124758,19.480642,28.742689,0.298530,1.800000,PSF-01225_20240530174000_566,120.408295,177.797913,0.322780,0.000000,0.000000,0.000000,0.5,0.80,0.078141,1.000000,63.32,62.16,24.20,23.07,23.07,98.53,155.9,149.5,4.1,1,3.986,17:39:35,2024-05-30,0.42,1,0.001,-0.000,-0.000,-0.283,-0.108,0.077,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454440,2.441296,1.659365,0.927834,0.281560,-0.011986,0.467701,0.107680,120.408295,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530174000_566,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
35,17:41:24,2024-05-30,darkfl_hainich,rebeccatest,,frex,008,045,0.525425,2.914405,0.445168,3.680832,1.952709,1.884598,2.747934,0.795224,19.127832,19.819130,27.890303,0.298530,1.800000,PSF-01225_20240530174124_22f,134.676941,233.990906,0.424435,0.000000,0.000000,0.000000,0.5,0.80,0.105930,1.000000,64.38,62.13,24.21,22.57,22.57,98.53,155.8,149.9,3.8,1,3.976,17:39:35,2024-05-30,0.42,1,0.000,-0.001,-0.004,0.186,0.154,0.138,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454407,2.442588,1.658745,0.928981,0.281454,-0.017806,0.473119,0.107693,134.676941,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530174124_22f,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
36,17:49:51,2024-05-30,darkfl_hainich,rebeccatest,,fasy,001,050,0.226751,2.914999,0.210385,1.963228,1.913303,1.876978,2.810658,0.897355,19.050724,19.419416,28.527290,0.298530,1.800000,PSF-01225_20240530174951_54d,122.480392,253.161911,0.516197,0.000000,0.000000,0.000000,0.5,0.80,0.128309,1.000000,63.08,61.88,24.21,22.95,22.95,98.53,155.9,133.0,14.7,1,3.974,17:39:35,2024-05-30,0.42,1,0.001,-0.000,-0.006,0.239,0.140,-0.136,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454102,2.441004,1.659364,0.886457,0.281448,-0.013539,0.505198,0.107691,122.480392,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530174951_54d,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
37,17:51:44,2024-05-30,darkfl_hainich,rebeccatest,,fasy,001,050,0.320956,2.916362,0.289136,2.560322,1.937311,1.889999,2.788847,0.851536,19.182650,19.662842,28.305553,0.298530,1.800000,PSF-01225_20240530175144_0a9,92.735054,144.980911,0.360364,0.000000,0.000000,0.000000,0.5,0.80,0.087750,1.000000,63.85,62.29,24.22,22.82,22.82,98.53,156.0,132.6,15.0,1,3.971,17:50:32,2024-05-30,0.39,1,-0.000,-0.001,-0.001,-0.059,-0.122,0.025,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454590,2.441971,1.660786,0.885606,0.281377,-0.015092,0.512116,0.107682,92.735054,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175144_0a9,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
38,17:52:18,2024-05-30,darkfl_hainich,rebeccatest,,fasy,001,050,0.231293,2.915473,0.214292,1.960507,1.936414,1.900160,2.816077,0.879663,19.285580,19.653536,28.581636,0.298530,1.800000,PSF-01225_20240530175218_94b,115.057465,235.086319,0.510574,0.000000,0.000000,0.000000,0.5,0.80,0.124430,1.000000,63.82,62.63,24.22,22.98,22.98,98.53,155.9,137.7,11.7,1,3.970,17:50:32,2024-05-30,0.39,1,0.000,0.000,-0.006,-0.017,0.117,0.210,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455005,2.441947,1.659858,0.898160,0.281404,-0.013219,0.514128,0.107682,115.057465,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175218_94b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
